pigeon_number,pigeon_name,week_number,home_abbr,away_abbr,picked_home,predicted_margin,created_at,home_score,away_score,status
43,Pidgeon,7,ARI,GB,False,3,2025-10-15 17:54:06.753735+00:00,23,27,final
43,Pidgeon,7,SF,ATL,True,3,2025-10-15 17:54:06.761977+00:00,20,10,final
43,Pidgeon,7,DET,TB,True,3,2025-10-15 17:54:06.766242+00:00,24,9,final
43,Pidgeon,7,SEA,HOU,True,4,2025-10-15 17:54:06.770499+00:00,27,19,final
43,Pidgeon,8,LAC,MIN,True,4,2025-12-31 18:55:59.023347+00:00,37,10,final
43,Pidgeon,8,ATL,MIA,True,9,2025-12-31 18:55:59.036352+00:00,10,34,final
43,Pidgeon,8,CIN,NYJ,True,4,2025-12-31 18:55:59.050908+00:00,38,39,final
43,Pidgeon,8,NE,CLE,True,4,2025-12-31 18:55:59.060148+00:00,32,13,final
43,Pidgeon,8,PHI,NYG,True,3,2025-12-31 18:55:59.064481+00:00,38,20,final
43,Pidgeon,8,CAR,BUF,False,4,2025-12-31 18:55:59.046356+00:00,9,40,final
43,Pidgeon,8,BAL,CHI,True,3,2025-12-31 18:55:59.041642+00:00,30,16,final
43,Pidgeon,8,HOU,SF,False,3,2025-12-31 18:55:59.055343+00:00,26,15,final
43,Pidgeon,8,NO,TB,False,6,2025-12-31 18:55:59.068421+00:00,3,23,final
43,Pidgeon,8,DEN,DAL,True,4,2025-12-31 18:55:59.073235+00:00,44,24,final
43,Pidgeon,8,IND,TEN,True,13,2025-12-31 18:55:59.077479+00:00,38,14,final
43,Pidgeon,8,PIT,GB,False,3,2025-12-31 18:55:59.081560+00:00,25,35,final
43,Pidgeon,8,KC,WSH,True,4,2025-12-31 18:55:59.085517+00:00,28,7,final
43,Pidgeon,9,MIA,BAL,False,4,2025-10-29 16:54:43.163575+00:00,6,28,final
43,Pidgeon,9,CIN,CHI,True,3,2025-10-29 16:54:43.177997+00:00,42,47,final
43,Pidgeon,9,DET,MIN,True,6,2025-10-29 16:54:43.183310+00:00,24,27,final
43,Pidgeon,9,GB,CAR,True,9,2025-10-29 16:54:43.187846+00:00,13,16,final
43,Pidgeon,9,TEN,LAC,False,7,2025-10-29 16:54:43.209878+00:00,20,27,final
43,Pidgeon,9,NE,ATL,True,6,2025-10-29 16:54:43.196996+00:00,24,23,final
43,Pidgeon,9,NYG,SF,False,4,2025-10-29 16:54:43.201325+00:00,24,34,final
43,Pidgeon,9,PIT,IND,False,4,2025-10-29 16:54:43.205575+00:00,27,20,final
43,Pidgeon,9,HOU,DEN,True,3,2025-10-29 16:54:43.192238+00:00,15,18,final
43,Pidgeon,9,LV,JAX,False,3,2025-10-29 16:54:43.218780+00:00,29,30,final
43,Pidgeon,9,LAR,NO,True,9,2025-10-29 16:54:43.214413+00:00,34,10,final
43,Pidgeon,9,BUF,KC,True,4,2025-10-29 16:54:43.223416+00:00,28,21,final
43,Pidgeon,9,WSH,SEA,False,3,2025-10-29 16:54:43.229184+00:00,14,38,final
43,Pidgeon,9,DAL,ARI,True,1,2025-10-29 16:54:43.233301+00:00,17,27,final
43,Pidgeon,10,DEN,LV,True,7,2025-11-05 19:07:05.109640+00:00,10,7,final
43,Pidgeon,10,IND,ATL,True,4,2025-11-05 19:07:05.126394+00:00,31,25,final
43,Pidgeon,10,CHI,NYG,True,6,2025-11-05 19:07:05.135158+00:00,24,20,final
43,Pidgeon,10,MIA,BUF,False,7,2025-11-05 19:07:05.144471+00:00,30,13,final
43,Pidgeon,10,MIN,BAL,False,3,2025-11-05 19:07:05.148679+00:00,19,27,final
43,Pidgeon,10,NYJ,CLE,False,4,2025-11-05 19:07:05.152779+00:00,27,20,final
43,Pidgeon,10,TB,NE,True,3,2025-11-05 19:07:05.158079+00:00,23,28,final
43,Pidgeon,10,CAR,NO,True,6,2025-11-05 19:07:05.130798+00:00,7,17,final
43,Pidgeon,10,HOU,JAX,True,3,2025-11-05 19:07:05.140124+00:00,36,29,final
43,Pidgeon,10,SEA,ARI,True,4,2025-11-05 19:07:05.162162+00:00,44,22,final
43,Pidgeon,10,SF,LAR,True,4,2025-11-05 19:07:05.166313+00:00,26,42,final
43,Pidgeon,10,WSH,DET,False,4,2025-11-05 19:07:05.171380+00:00,22,44,final
43,Pidgeon,10,LAC,PIT,True,3,2025-11-05 19:07:05.176323+00:00,25,10,final
43,Pidgeon,10,GB,PHI,True,3,2025-11-05 19:07:05.180419+00:00,7,10,final
43,Pidgeon,11,NE,NYJ,True,7,2025-12-31 18:56:55.689528+00:00,27,14,final
43,Pidgeon,11,MIA,WSH,True,3,2025-12-31 18:56:55.699048+00:00,16,13,final
43,Pidgeon,11,ATL,CAR,True,3,2025-12-31 18:56:55.704058+00:00,27,30,final
43,Pidgeon,11,BUF,TB,True,4,2025-12-31 18:56:55.707989+00:00,44,32,final
43,Pidgeon,11,TEN,HOU,False,4,2025-12-31 18:56:55.728315+00:00,13,16,final
43,Pidgeon,11,MIN,CHI,True,3,2025-12-31 18:56:55.715999+00:00,17,19,final
43,Pidgeon,11,NYG,GB,False,4,2025-12-31 18:56:55.720066+00:00,20,27,final
43,Pidgeon,11,PIT,CIN,True,3,2025-12-31 18:56:55.724154+00:00,34,12,final
43,Pidgeon,11,JAX,LAC,True,3,2025-12-31 18:56:55.712063+00:00,35,6,final
43,Pidgeon,11,LAR,SEA,True,6,2025-12-31 18:56:55.736960+00:00,21,19,final
43,Pidgeon,11,ARI,SF,False,3,2025-12-31 18:56:55.732780+00:00,22,41,final
43,Pidgeon,11,CLE,BAL,False,3,2025-12-31 18:56:55.741494+00:00,16,23,final
43,Pidgeon,11,DEN,KC,True,3,2025-12-31 18:56:55.745281+00:00,22,19,final
43,Pidgeon,11,PHI,DET,True,4,2025-12-31 18:56:55.748782+00:00,16,9,final
43,Pidgeon,11,LV,DAL,True,3,2025-12-31 18:56:55.752574+00:00,16,33,final
43,Pidgeon,12,HOU,BUF,False,4,2025-12-31 18:57:44.602977+00:00,23,19,final
43,Pidgeon,12,CHI,PIT,True,3,2025-12-31 18:57:44.616378+00:00,31,28,final
43,Pidgeon,12,CIN,NE,False,4,2025-12-31 18:57:44.620665+00:00,20,26,final
43,Pidgeon,12,DET,NYG,True,9,2025-12-31 18:57:44.625869+00:00,34,27,final
43,Pidgeon,12,GB,MIN,True,3,2025-12-31 18:57:44.630566+00:00,23,6,final
43,Pidgeon,12,TEN,SEA,False,6,2025-12-31 18:57:44.639327+00:00,24,30,final
43,Pidgeon,12,KC,IND,False,4,2025-12-31 18:57:44.635093+00:00,23,20,final
43,Pidgeon,12,BAL,NYJ,True,7,2025-12-31 18:57:44.610103+00:00,23,10,final
43,Pidgeon,12,LV,CLE,False,4,2025-12-31 18:57:44.648075+00:00,10,24,final
43,Pidgeon,12,ARI,JAX,False,3,2025-12-31 18:57:44.644092+00:00,24,27,final
43,Pidgeon,12,DAL,PHI,False,3,2025-12-31 18:57:44.652721+00:00,24,21,final
43,Pidgeon,12,NO,ATL,False,3,2025-12-31 18:57:44.657074+00:00,10,24,final
43,Pidgeon,12,LAR,TB,True,4,2025-12-31 18:57:44.661044+00:00,34,7,final
43,Pidgeon,12,SF,CAR,True,9,2025-12-31 18:57:44.665876+00:00,20,9,final
43,Pidgeon,13,DET,GB,True,4,2025-11-27 17:08:43.081714+00:00,24,31,final
43,Pidgeon,13,DAL,KC,True,3,2025-11-27 17:08:43.096180+00:00,31,28,final
43,Pidgeon,13,BAL,CIN,True,9,2025-11-27 17:08:43.105193+00:00,14,32,final
43,Pidgeon,13,PHI,CHI,True,4,2025-11-27 17:08:43.113556+00:00,15,24,final
43,Pidgeon,13,CLE,SF,False,6,2025-11-27 17:08:43.130591+00:00,8,26,final
43,Pidgeon,13,TEN,JAX,False,3,2025-11-27 17:08:43.171745+00:00,3,25,final
43,Pidgeon,13,IND,HOU,True,4,2025-11-27 17:08:43.138897+00:00,16,20,final
43,Pidgeon,13,MIA,NO,True,3,2025-11-27 17:08:43.147213+00:00,21,17,final
43,Pidgeon,13,NYJ,ATL,False,3,2025-11-27 17:08:43.155679+00:00,27,24,final
43,Pidgeon,13,TB,ARI,True,9,2025-11-27 17:08:43.163359+00:00,20,17,final
43,Pidgeon,13,CAR,LAR,True,3,2025-11-27 17:08:43.122134+00:00,31,28,final
43,Pidgeon,13,SEA,MIN,True,6,2025-11-27 17:08:43.179406+00:00,26,0,final
43,Pidgeon,13,PIT,BUF,False,3,2025-11-27 17:08:43.195112+00:00,7,26,final
43,Pidgeon,13,LAC,LV,True,7,2025-11-27 17:08:43.187598+00:00,31,14,final
43,Pidgeon,13,WSH,DEN,False,3,2025-11-27 17:08:43.202921+00:00,26,27,final
43,Pidgeon,13,NE,NYG,True,7,2025-11-27 17:08:43.210426+00:00,33,15,final
43,Pidgeon,14,DET,DAL,True,4,2025-12-31 18:50:41.017934+00:00,44,30,final
43,Pidgeon,14,ATL,SEA,False,3,2025-12-31 18:50:41.051238+00:00,9,37,final
43,Pidgeon,14,CLE,TEN,True,6,2025-12-31 18:50:41.061139+00:00,29,31,final
43,Pidgeon,14,GB,CHI,False,3,2025-12-31 18:50:41.065565+00:00,28,21,final
43,Pidgeon,14,MIN,WSH,False,3,2025-12-31 18:50:41.075504+00:00,31,0,final
43,Pidgeon,14,NYJ,MIA,False,3,2025-12-31 18:50:41.079864+00:00,10,34,final
43,Pidgeon,14,TB,NO,True,9,2025-12-31 18:50:41.084138+00:00,20,24,final
43,Pidgeon,14,JAX,IND,True,3,2025-12-31 18:50:41.071223+00:00,36,19,final
43,Pidgeon,14,BAL,PIT,True,3,2025-12-31 18:50:41.056251+00:00,22,27,final
43,Pidgeon,14,LV,DEN,False,6,2025-12-31 18:50:41.088677+00:00,17,24,final
43,Pidgeon,14,BUF,CIN,True,4,2025-12-31 18:50:41.097107+00:00,39,34,final
43,Pidgeon,14,ARI,LAR,False,4,2025-12-31 18:50:41.092961+00:00,17,45,final
43,Pidgeon,14,KC,HOU,False,3,2025-12-31 18:50:41.102241+00:00,10,20,final
43,Pidgeon,14,LAC,PHI,True,3,2025-12-31 18:50:41.106331+00:00,22,19,final
43,Pidgeon,15,TB,ATL,True,6,2025-12-31 18:50:46.265646+00:00,28,29,final
43,Pidgeon,15,CHI,CLE,True,7,2025-12-31 18:50:46.276247+00:00,31,3,final
43,Pidgeon,15,CIN,BAL,True,4,2025-12-31 18:50:46.281048+00:00,0,24,final
43,Pidgeon,15,KC,LAC,False,3,2025-12-31 18:50:46.294500+00:00,13,16,final
43,Pidgeon,15,NE,BUF,False,3,2025-12-31 18:50:46.298732+00:00,31,35,final
43,Pidgeon,15,NYG,WSH,True,3,2025-12-31 18:50:46.303273+00:00,21,29,final
43,Pidgeon,15,PHI,LV,True,9,2025-12-31 18:50:46.307550+00:00,31,0,final
43,Pidgeon,15,JAX,NYJ,True,6,2025-12-31 18:50:46.290304+00:00,48,20,final
43,Pidgeon,15,HOU,ARI,True,4,2025-12-31 18:50:46.286016+00:00,40,20,final
43,Pidgeon,15,DEN,GB,True,3,2025-12-31 18:50:46.311879+00:00,34,26,final
43,Pidgeon,15,LAR,DET,True,3,2025-12-31 18:50:46.316067+00:00,41,34,final
43,Pidgeon,15,NO,CAR,False,4,2025-12-31 18:50:46.320561+00:00,20,17,final
43,Pidgeon,15,SF,TEN,True,13,2025-12-31 18:50:46.329249+00:00,37,24,final
43,Pidgeon,15,SEA,IND,True,3,2025-12-31 18:50:46.324638+00:00,18,16,final
43,Pidgeon,15,DAL,MIN,True,4,2025-12-31 18:50:46.333952+00:00,26,34,final
43,Pidgeon,15,PIT,MIA,True,4,2025-12-31 18:50:46.337989+00:00,28,15,final
43,Pidgeon,16,SEA,LAR,False,3,2025-12-31 18:50:51.507508+00:00,38,37,final
43,Pidgeon,16,CHI,GB,True,3,2025-12-31 18:50:51.515849+00:00,22,16,final
43,Pidgeon,16,WSH,PHI,False,4,2025-12-31 18:50:51.522114+00:00,18,29,final
43,Pidgeon,16,CLE,BUF,False,7,2025-12-31 18:50:51.536730+00:00,20,23,final
43,Pidgeon,16,DAL,LAC,True,3,2025-12-31 18:50:51.540983+00:00,17,34,final
43,Pidgeon,16,TEN,KC,False,1,2025-12-31 18:50:51.554555+00:00,26,9,final
43,Pidgeon,16,NO,NYJ,True,3,2025-12-31 18:50:51.545888+00:00,29,6,final
43,Pidgeon,16,NYG,MIN,True,3,2025-12-31 18:50:51.550142+00:00,13,16,final
43,Pidgeon,16,CAR,TB,True,3,2025-12-31 18:50:51.532072+00:00,23,20,final
43,Pidgeon,16,BAL,NE,False,3,2025-12-31 18:50:51.526740+00:00,24,28,final
43,Pidgeon,16,DEN,JAX,True,4,2025-12-31 18:50:51.563236+00:00,20,34,final
43,Pidgeon,16,ARI,ATL,True,3,2025-12-31 18:50:51.558612+00:00,19,26,final
43,Pidgeon,16,DET,PIT,True,4,2025-12-31 18:50:51.567539+00:00,24,29,final
43,Pidgeon,16,HOU,LV,True,7,2025-12-31 18:50:51.571523+00:00,23,21,final
43,Pidgeon,16,MIA,CIN,True,3,2025-12-31 18:50:51.576135+00:00,21,45,final
43,Pidgeon,16,IND,SF,False,3,2025-12-31 18:50:51.580594+00:00,27,48,final
43,Pidgeon,17,WSH,DAL,False,3,2025-12-31 18:50:56.636997+00:00,23,30,final
43,Pidgeon,17,MIN,DET,True,4,2025-12-31 18:50:56.647251+00:00,23,10,final
43,Pidgeon,17,KC,DEN,False,6,2025-12-31 18:50:56.652289+00:00,13,20,final
43,Pidgeon,17,CIN,ARI,True,3,2025-12-31 18:50:56.661840+00:00,37,14,final
43,Pidgeon,17,GB,BAL,True,4,2025-12-31 18:50:56.666487+00:00,24,41,final
43,Pidgeon,17,LV,NYG,False,3,2025-12-31 18:50:56.675143+00:00,10,34,final
43,Pidgeon,17,LAC,HOU,True,3,2025-12-31 18:50:56.670846+00:00,16,20,final
43,Pidgeon,17,CAR,SEA,False,4,2025-12-31 18:50:56.656962+00:00,10,27,final
43,Pidgeon,17,CLE,PIT,True,4,2025-12-31 18:50:56.679195+00:00,13,6,final
43,Pidgeon,17,TEN,NO,True,3,2025-12-31 18:50:56.695814+00:00,26,34,final
43,Pidgeon,17,IND,JAX,False,6,2025-12-31 18:50:56.683215+00:00,17,23,final
43,Pidgeon,17,MIA,TB,False,4,2025-12-31 18:50:56.687423+00:00,20,17,final
43,Pidgeon,17,NYJ,NE,False,4,2025-12-31 18:50:56.691901+00:00,10,42,final
43,Pidgeon,17,BUF,PHI,True,6,2025-12-31 18:50:56.699725+00:00,12,13,final
43,Pidgeon,17,SF,CHI,True,7,2025-12-31 18:50:56.703543+00:00,42,38,final
43,Pidgeon,17,ATL,LAR,False,3,2025-12-31 18:50:56.707906+00:00,27,24,final
43,Pidgeon,18,ATL,NO,True,4,2025-12-31 18:51:02.694712+00:00,0,0,scheduled
43,Pidgeon,18,BUF,NYJ,True,7,2025-12-31 18:51:02.703114+00:00,0,0,scheduled
43,Pidgeon,18,CHI,DET,True,6,2025-12-31 18:51:02.707383+00:00,0,0,scheduled
43,Pidgeon,18,CIN,CLE,True,4,2025-12-31 18:51:02.714670+00:00,0,0,scheduled
43,Pidgeon,18,DEN,LAC,True,4,2025-12-31 18:51:02.719102+00:00,0,0,scheduled
43,Pidgeon,18,LV,KC,True,1,2025-12-31 18:51:02.743246+00:00,0,0,scheduled
43,Pidgeon,18,LAR,ARI,True,6,2025-12-31 18:51:02.738917+00:00,0,0,scheduled
43,Pidgeon,18,MIN,GB,False,4,2025-12-31 18:51:02.747919+00:00,0,0,scheduled
43,Pidgeon,18,NE,MIA,True,7,2025-12-31 18:51:02.752713+00:00,0,0,scheduled
43,Pidgeon,18,NYG,DAL,True,3,2025-12-31 18:51:02.757497+00:00,0,0,scheduled
43,Pidgeon,18,PHI,WSH,True,4,2025-12-31 18:51:02.761682+00:00,0,0,scheduled
43,Pidgeon,18,PIT,BAL,True,3,2025-12-31 18:51:02.765739+00:00,0,0,scheduled
43,Pidgeon,18,SF,SEA,True,4,2025-12-31 18:51:02.770463+00:00,0,0,scheduled
43,Pidgeon,18,TB,CAR,True,6,2025-12-31 18:51:02.774650+00:00,0,0,scheduled
43,Pidgeon,18,JAX,TEN,True,6,2025-12-31 18:51:02.734301+00:00,0,0,scheduled
43,Pidgeon,18,HOU,IND,True,7,2025-12-31 18:51:02.725418+00:00,0,0,scheduled
44,Craps,1,PHI,DAL,True,7,2025-10-11 20:24:24.743591+00:00,24,20,final
44,Craps,1,LAC,KC,False,7,2025-10-11 20:24:24.752414+00:00,27,21,final
44,Craps,1,ATL,TB,True,7,2025-10-11 20:24:24.756140+00:00,20,23,final
44,Craps,1,CLE,CIN,False,7,2025-10-11 20:24:24.759768+00:00,16,17,final
44,Craps,1,IND,MIA,True,7,2025-10-11 20:24:24.763795+00:00,33,8,final
44,Craps,1,NE,LV,False,7,2025-10-11 20:24:24.771175+00:00,13,20,final
44,Craps,1,NO,ARI,True,7,2025-10-11 20:24:24.774508+00:00,13,20,final
44,Craps,1,NYJ,PIT,False,7,2025-10-11 20:24:24.778400+00:00,32,34,final
44,Craps,1,WSH,NYG,True,7,2025-10-11 20:24:24.781828+00:00,21,6,final
44,Craps,1,JAX,CAR,True,7,2025-10-11 20:24:24.767739+00:00,26,10,final
44,Craps,1,DEN,TEN,False,7,2025-10-11 20:24:24.785524+00:00,20,12,final
44,Craps,1,SEA,SF,True,7,2025-10-11 20:24:24.789061+00:00,13,17,final
44,Craps,1,GB,DET,False,7,2025-10-11 20:24:24.792917+00:00,27,13,final
44,Craps,1,LAR,HOU,True,7,2025-10-11 20:24:24.796340+00:00,14,9,final
44,Craps,1,BUF,BAL,True,7,2025-10-11 20:24:24.799658+00:00,41,40,final
44,Craps,1,CHI,MIN,False,7,2025-10-11 20:24:24.803362+00:00,24,27,final
44,Craps,2,GB,WSH,False,3,2025-10-11 20:24:24.812545+00:00,27,18,final
44,Craps,2,CIN,JAX,True,5,2025-10-11 20:24:24.819902+00:00,31,27,final
44,Craps,2,DAL,NYG,True,7,2025-10-11 20:24:24.824774+00:00,40,37,final
44,Craps,2,DET,CHI,True,7,2025-10-11 20:24:24.828720+00:00,52,21,final
44,Craps,2,TEN,LAR,False,7,2025-10-11 20:24:24.847673+00:00,19,33,final
44,Craps,2,MIA,NE,False,5,2025-10-11 20:24:24.832048+00:00,27,33,final
44,Craps,2,NO,SF,False,11,2025-10-11 20:24:24.836606+00:00,21,26,final
44,Craps,2,NYJ,BUF,False,8,2025-10-11 20:24:24.840766+00:00,10,30,final
44,Craps,2,PIT,SEA,True,5,2025-10-11 20:24:24.844125+00:00,17,31,final
44,Craps,2,BAL,CLE,True,14,2025-10-11 20:24:24.816046+00:00,41,17,final
44,Craps,2,IND,DEN,False,7,2025-10-11 20:24:24.856024+00:00,29,28,final
44,Craps,2,ARI,CAR,True,7,2025-10-11 20:24:24.851877+00:00,27,22,final
44,Craps,2,KC,PHI,False,5,2025-10-11 20:24:24.859390+00:00,17,20,final
44,Craps,2,MIN,ATL,True,7,2025-10-11 20:24:24.862697+00:00,6,22,final
44,Craps,2,HOU,TB,False,7,2025-10-11 20:24:24.866376+00:00,19,20,final
44,Craps,2,LV,LAC,True,3,2025-10-11 20:24:24.871200+00:00,9,20,final
44,Craps,3,BUF,MIA,True,6,2025-10-11 20:24:24.879759+00:00,31,21,final
44,Craps,3,CLE,GB,False,11,2025-10-11 20:24:24.888721+00:00,13,10,final
44,Craps,3,TEN,IND,False,11,2025-10-11 20:24:24.912646+00:00,20,41,final
44,Craps,3,MIN,CIN,True,6,2025-10-11 20:24:24.895901+00:00,48,10,final
44,Craps,3,NE,PIT,True,6,2025-10-11 20:24:24.899486+00:00,14,21,final
44,Craps,3,PHI,LAR,False,6,2025-10-11 20:24:24.904769+00:00,33,26,final
44,Craps,3,TB,NYJ,True,6,2025-10-11 20:24:24.909185+00:00,29,27,final
44,Craps,3,WSH,LV,False,6,2025-10-11 20:24:24.916570+00:00,41,24,final
44,Craps,3,CAR,ATL,False,6,2025-10-11 20:24:24.883530+00:00,30,0,final
44,Craps,3,JAX,HOU,True,6,2025-10-11 20:24:24.892249+00:00,17,10,final
44,Craps,3,LAC,DEN,True,6,2025-10-11 20:24:24.921172+00:00,23,20,final
44,Craps,3,SEA,NO,True,11,2025-10-11 20:24:24.924751+00:00,44,13,final
44,Craps,3,CHI,DAL,True,6,2025-10-11 20:24:24.928245+00:00,31,14,final
44,Craps,3,SF,ARI,True,6,2025-10-11 20:24:24.931872+00:00,16,15,final
44,Craps,3,NYG,KC,True,6,2025-10-11 20:24:24.935719+00:00,9,22,final
44,Craps,3,BAL,DET,True,6,2025-10-11 20:24:24.939312+00:00,30,38,final
44,Craps,4,ARI,SEA,False,5,2025-10-11 20:24:24.948867+00:00,20,23,final
44,Craps,4,PIT,MIN,False,5,2025-10-11 20:24:24.952573+00:00,24,21,final
44,Craps,4,ATL,WSH,False,7,2025-10-11 20:24:24.956123+00:00,34,27,final
44,Craps,4,BUF,NO,True,11,2025-10-11 20:24:24.959435+00:00,31,19,final
44,Craps,4,DET,CLE,True,11,2025-10-11 20:24:24.963543+00:00,34,10,final
44,Craps,4,NE,CAR,True,5,2025-10-11 20:24:24.972088+00:00,42,13,final
44,Craps,4,NYG,LAC,False,11,2025-10-11 20:24:24.975443+00:00,21,18,final
44,Craps,4,TB,PHI,True,3,2025-10-11 20:24:24.979529+00:00,25,31,final
44,Craps,4,HOU,TEN,True,5,2025-10-11 20:24:24.967106+00:00,26,0,final
44,Craps,4,LAR,IND,True,5,2025-10-11 20:24:24.982843+00:00,27,20,final
44,Craps,4,SF,JAX,True,5,2025-10-11 20:24:24.988084+00:00,21,26,final
44,Craps,4,KC,BAL,False,7,2025-10-11 20:24:24.991696+00:00,37,20,final
44,Craps,4,LV,CHI,True,3,2025-10-11 20:24:24.996324+00:00,24,25,final
44,Craps,4,DAL,GB,False,11,2025-10-11 20:24:24.999720+00:00,40,40,final
44,Craps,4,MIA,NYJ,False,7,2025-10-11 20:24:25.004741+00:00,27,21,final
44,Craps,4,DEN,CIN,True,7,2025-10-11 20:24:25.008340+00:00,28,3,final
44,Craps,5,LAR,SF,True,7,2025-10-11 20:24:25.017844+00:00,23,26,final
44,Craps,5,CLE,MIN,True,5,2025-10-11 20:24:25.021557+00:00,17,21,final
44,Craps,5,IND,LV,True,7,2025-10-11 20:24:25.034183+00:00,40,6,final
44,Craps,5,NO,NYG,False,7,2025-10-11 20:24:25.038501+00:00,26,14,final
44,Craps,5,NYJ,DAL,True,5,2025-10-11 20:24:25.042967+00:00,22,37,final
44,Craps,5,PHI,DEN,False,5,2025-10-11 20:24:25.046772+00:00,17,21,final
44,Craps,5,CAR,MIA,True,7,2025-10-11 20:24:25.029812+00:00,27,24,final
44,Craps,5,BAL,HOU,False,5,2025-10-11 20:24:25.025928+00:00,10,44,final
44,Craps,5,ARI,TEN,True,7,2025-10-11 20:24:25.050636+00:00,21,22,final
44,Craps,5,SEA,TB,False,5,2025-10-11 20:24:25.055175+00:00,35,38,final
44,Craps,5,CIN,DET,False,14,2025-10-11 20:24:25.058807+00:00,24,37,final
44,Craps,5,LAC,WSH,True,7,2025-10-11 20:24:25.062254+00:00,10,27,final
44,Craps,5,BUF,NE,True,5,2025-10-11 20:24:25.065797+00:00,20,23,final
44,Craps,5,JAX,KC,True,5,2025-10-11 20:24:25.077020+00:00,31,28,final
44,Craps,6,NYG,PHI,False,7,2025-10-11 20:24:25.086848+00:00,34,17,final
44,Craps,6,NYJ,DEN,False,5,2025-10-11 20:24:25.091327+00:00,11,13,final
44,Craps,6,IND,ARI,True,11,2025-10-11 20:24:25.104361+00:00,31,27,final
44,Craps,6,MIA,LAC,False,9,2025-10-11 20:24:25.111742+00:00,27,29,final
44,Craps,6,NO,NE,False,11,2025-10-11 20:24:25.131167+00:00,19,25,final
44,Craps,6,PIT,CLE,True,7,2025-10-11 20:24:25.115369+00:00,23,9,final
44,Craps,6,CAR,DAL,False,7,2025-10-11 20:24:25.099267+00:00,30,27,final
44,Craps,6,JAX,SEA,False,7,2025-10-11 20:24:25.108058+00:00,12,20,final
44,Craps,6,BAL,LAR,False,9,2025-10-11 20:24:25.095617+00:00,3,17,final
44,Craps,6,LV,TEN,True,3,2025-10-11 20:24:25.123860+00:00,20,10,final
44,Craps,6,GB,CIN,True,7,2025-10-11 20:24:25.127449+00:00,27,18,final
44,Craps,6,TB,SF,True,7,2025-10-11 20:24:25.120148+00:00,30,19,final
44,Craps,6,KC,DET,False,11,2025-10-11 20:24:25.136013+00:00,30,17,final
44,Craps,6,ATL,BUF,False,11,2025-10-11 20:24:25.139674+00:00,24,14,final
44,Craps,6,WSH,CHI,False,7,2025-10-11 20:24:25.143330+00:00,24,25,final
44,Craps,7,CIN,PIT,False,7,2025-10-15 17:54:06.680023+00:00,33,31,final
44,Craps,7,JAX,LAR,False,5,2025-10-15 17:54:06.713652+00:00,7,35,final
44,Craps,7,CHI,NO,True,7,2025-10-15 17:54:06.718584+00:00,26,14,final
44,Craps,7,CLE,MIA,False,5,2025-10-15 17:54:06.723286+00:00,31,6,final
44,Craps,7,TEN,NE,False,9,2025-10-15 17:54:06.741013+00:00,13,31,final
44,Craps,7,KC,LV,True,7,2025-10-15 17:54:06.727621+00:00,31,0,final
44,Craps,7,MIN,PHI,False,7,2025-10-15 17:54:06.731864+00:00,22,28,final
44,Craps,7,NYJ,CAR,False,5,2025-10-15 17:54:06.736747+00:00,6,13,final
44,Craps,7,DEN,NYG,True,7,2025-10-15 17:54:06.745095+00:00,33,32,final
44,Craps,7,LAC,IND,False,5,2025-10-15 17:54:06.749174+00:00,24,38,final
44,Craps,7,DAL,WSH,True,7,2025-10-15 17:54:06.757983+00:00,44,22,final
44,Craps,7,ARI,GB,False,7,2025-10-15 17:54:06.753735+00:00,23,27,final
44,Craps,7,SF,ATL,True,7,2025-10-15 17:54:06.761977+00:00,20,10,final
44,Craps,7,DET,TB,False,5,2025-10-15 17:54:06.766242+00:00,24,9,final
44,Craps,7,SEA,HOU,True,7,2025-10-15 17:54:06.770499+00:00,27,19,final
44,Craps,8,LAC,MIN,True,7,2025-12-31 18:55:59.023347+00:00,37,10,final
44,Craps,8,ATL,MIA,True,5,2025-12-31 18:55:59.036352+00:00,10,34,final
44,Craps,8,CIN,NYJ,True,7,2025-12-31 18:55:59.050908+00:00,38,39,final
44,Craps,8,NE,CLE,True,11,2025-12-31 18:55:59.060148+00:00,32,13,final
44,Craps,8,PHI,NYG,True,7,2025-12-31 18:55:59.064481+00:00,38,20,final
44,Craps,8,CAR,BUF,False,7,2025-12-31 18:55:59.046356+00:00,9,40,final
44,Craps,8,BAL,CHI,False,5,2025-12-31 18:55:59.041642+00:00,30,16,final
44,Craps,8,HOU,SF,False,7,2025-12-31 18:55:59.055343+00:00,26,15,final
44,Craps,8,NO,TB,False,11,2025-12-31 18:55:59.068421+00:00,3,23,final
44,Craps,8,DEN,DAL,True,7,2025-12-31 18:55:59.073235+00:00,44,24,final
44,Craps,8,IND,TEN,True,18,2025-12-31 18:55:59.077479+00:00,38,14,final
44,Craps,8,PIT,GB,False,11,2025-12-31 18:55:59.081560+00:00,25,35,final
44,Craps,8,KC,WSH,True,11,2025-12-31 18:55:59.085517+00:00,28,7,final
44,Craps,9,MIA,BAL,False,7,2025-10-29 16:54:43.163575+00:00,6,28,final
44,Craps,9,CIN,CHI,True,5,2025-10-29 16:54:43.177997+00:00,42,47,final
44,Craps,9,DET,MIN,True,11,2025-10-29 16:54:43.183310+00:00,24,27,final
44,Craps,9,GB,CAR,True,11,2025-10-29 16:54:43.187846+00:00,13,16,final
44,Craps,9,TEN,LAC,False,11,2025-10-29 16:54:43.209878+00:00,20,27,final
